153	3
153	37
153	39
153	4
153	5
153	51
153	71
153	76
153	86
153	9
153	90
153	92
153	96
154	166
154	168
154	170
154	171
154	179
154	187
154	24
154	32
154	33
154	35
154	40
154	44
154	46
154	58
154	60
154	62
154	63
154	64
154	65
154	66
154	68
154	74
154	78
154	8
154	95
154	98
154	99
155	156
155	167
155	178
155	180
155	189
155	191
155	26
155	28
155	37
155	47
155	5
155	73
155	85
155	86
156	167
156	169
156	172
156	173
156	176
156	189
156	191
156	26
156	28
156	4
156	5
156	73
156	85
156	86
157	180
157	6
158	161
158	164
158	168
158	170
158	171
158	174
158	178
158	18
158	183
158	186
158	188
158	192
158	194
158	195
158	196
158	20
158	36
158	43
158	49
158	50
158	53
158	54
158	55
158	56
158	57
158	59
158	60
158	61
158	67
158	69
158	7
158	70
158	71
158	78
158	81
158	83
158	84
158	87
158	88
158	89
158	95
158	96
159	195
159	42
159	46
159	67
159	83
159	84
16	24
16	48
16	78
16	81
16	91
161	164
161	186
161	192
161	194
161	196
161	36
161	49
161	53
161	54
161	57
161	60
161	69
161	7
161	70
161	71
161	72
161	74
161	87
161	96
162	179
162	187
162	188
162	189
162	23
162	32
162	38
162	43
162	49
162	58
162	59
162	80
162	9
163	167
163	172
163	173
163	5
163	75
163	79
163	86
163	92
163	96
164	170
164	174
164	178
164	182
164	186
164	192
164	194
164	195
164	196
164	197
164	22
164	36
164	43
164	49
164	53
164	54
164	55
164	56
164	57
164	60
164	67
164	69
164	7
164	70
164	71
164	72
164	74
164	81
164	83
164	87
164	96
164	98
164	99
165	185
166	168
166	171
166	183
166	187
166	35
166	44
166	50
166	60
166	68
166	99
167	169
167	172
167	173
167	176
167	18
167	184
167	189
167	191
167	198
167	26
167	27
167	28
167	29
167	3
167	4
167	47
167	5
167	51
167	70
167	73
167	75
167	77
167	79
167	85
167	86
167	88
167	90
167	96
167	97
168	170
168	171
168	179
168	187
168	190
168	192
168	193
168	194
168	195
168	20
168	23
168	24
168	32
168	33
168	35
168	40
168	44
168	46
168	50
168	54
168	58
168	60
168	62
168	63
168	64
168	65
168	66
168	68
168	69
168	7
168	70
168	71
168	74
168	78
168	8
168	80
168	83
168	9
168	91
168	93
168	94
168	95
168	98
168	99
169	172
169	173
169	176
169	189
169	26
169	29
169	4
169	5
169	77
169	85
169	86
169	90
169	96
169	97
17	62
170	174
170	175
170	178
170	182
170	183
170	192
170	194
170	195
170	196
170	197
170	22
170	31
170	35
170	36
170	43
170	53
170	54
170	55
170	56
170	64
170	65
170	66
170	67
170	7
170	70
170	81
170	83
170	84
170	98
170	99
171	174
171	187
171	190
171	192
171	193
171	24
171	35
171	44
171	46
171	60
171	68
171	69
171	7
171	70
171	74
171	78
171	8
171	89
171	93
171	94
171	95
171	98
171	99
172	173
172	176
172	18
172	184
172	189
172	191
172	26
172	27
172	28
172	29
172	3
172	4
172	5
172	51
172	73
172	75
172	76
172	77
172	79
172	86
172	88
172	90
172	96
172	97
173	176
173	184
173	189
173	191
173	26
173	28
173	4
173	5
173	77
173	86
173	90
173	96
174	178
174	182
174	192
174	194
174	197
174	22
174	24
174	36
174	43
174	49
174	51
174	54
174	59
174	60
174	67
174	69
174	70
174	73
174	75
174	76
174	78
174	79
174	8
174	81
174	83
174	88
174	89
174	95
174	98
174	99
175	177
175	183
175	190
175	192
175	193
175	194
175	69
175	70
175	84
175	93
175	94
176	184
176	189
176	192
176	198
176	26
176	28
176	29
176	4
176	5
176	86
176	90
176	96
177	183
177	190
177	192
177	193
177	54
177	61
177	69
177	7
177	70
177	93
177	94
178	182
178	192
178	194
178	195
178	196
178	197
178	22
178	26
178	36
178	43
178	49
178	53
178	54
178	55
178	56
178	67
178	7
178	70
178	81
178	83
178	98
178	99
179	183
179	189
179	23
179	32
179	33
179	35
179	38
179	40
179	44
179	50
179	58
179	60
179	62
179	63
179	64
179	65
179	66
179	78
179	80
179	9
179	91
179	95
179	98
179	99
18	183
18	184
18	19
18	191
18	194
18	195
18	196
18	197
18	29
18	31
18	50
18	53
18	54
18	55
18	56
18	57
18	60
18	61
18	73
18	77
18	86
18	88
18	90
18	96
180	37
180	47
181	39
181	51
181	80
182	183
182	194
182	197
182	22
182	24
182	42
182	43
182	66
182	78
182	81
182	83
182	98
182	99
183	190
183	192
183	193
183	194
183	196
183	42
183	46
183	50
183	53
183	56
183	60
183	68
183	69
183	70
183	81
183	84
183	88
183	93
183	94
184	191
184	198
184	26
184	28
184	29
184	73
184	77
184	86
184	88
184	90
184	96
185	19
185	192
185	49
185	57
185	7
185	70
185	83
186	192
186	194
186	54
186	69
186	70
186	87
186	96
187	188
187	35
187	44
187	58
187	60
187	68
187	99
188	58
188	78
189	191
189	23
189	26
189	28
189	32
189	38
189	4
189	5
189	73
189	80
189	85
189	86
189	9
19	192
19	194
19	195
19	196
19	197
19	20
19	31
19	49
19	5
19	53
19	54
19	55
19	56
19	57
19	60
19	61
19	7
19	70
190	192
190	193
190	54
190	60
190	69
190	7
190	70
190	93
190	94
190	95
191	26
191	28
191	29
191	5
191	73
191	77
191	85
191	86
191	88
191	90
191	96
192	193
192	194
192	195
192	34
192	36
192	49
192	54
192	57
192	60
192	61
192	67
192	69
192	7
192	70
192	83
192	87
192	93
192	94
192	95
192	96
193	54
193	60
193	69
193	7
193	70
193	93
193	94
193	95
194	195
194	196
194	197
194	22
194	31
194	36
194	43
194	49
194	5
194	53
194	54
194	55
194	56
194	57
194	60
194	61
194	67
194	69
194	7
194	70
194	81
194	83
194	84
194	87
194	96
194	98
194	99
195	196
195	197
195	31
195	36
195	49
195	53
195	54
195	55
195	56
195	57
195	60
195	61
195	67
195	69
195	7
195	70
195	71
195	81
195	83
195	84
195	87
196	197
196	31
196	36
196	49
196	5
196	50
196	52
196	53
196	54
196	55
196	56
196	57
196	60
196	61
196	67
196	7
196	71
196	81
196	83
196	88
196	89
197	22
197	31
197	36
197	43
197	5
197	53
197	54
197	55
197	56
197	57
197	60
197	61
197	7
197	81
197	83
197	98
197	99
198	26
198	28
198	29
198	75
198	86
198	90
198	96
2	54
20	24
20	60
20	70
20	78
20	80
20	87
21	5
22	43
22	81
22	83
22	98
22	99
23	32
23	38
23	60
23	80
23	9
24	35
24	42
24	43
24	46
24	48
24	60
24	74
24	78
24	80
24	81
24	91
24	99
25	92
26	28
26	29
26	4
26	5
26	73
26	77
26	85
26	86
26	90
26	96
27	29
27	5
27	51
27	76
27	96
28	29
28	5
28	73
28	77
28	85
28	86
28	90
28	96
29	5
29	51
29	73
29	76
29	77
29	86
29	88
29	90
29	96
29	97
30	34
31	32
31	53
31	54
31	55
31	56
31	57
31	60
31	61
32	33
32	35
32	38
32	40
32	44
32	58
32	60
32	61
32	62
32	63
32	64
32	65
32	66
32	80
32	9
32	91
32	98
32	99
33	35
33	38
33	40
33	44
33	58
33	60
33	62
33	63
33	64
33	65
33	66
33	91
33	98
33	99
34	70
34	83
35	40
35	44
35	46
35	58
35	60
35	62
35	63
35	64
35	65
35	66
35	68
35	74
35	78
35	8
35	95
35	98
35	99
36	49
36	53
36	54
36	55
36	56
36	60
36	67
36	7
36	70
36	72
36	81
36	83
36	87
37	90
38	40
38	44
38	63
38	80
38	9
38	91
39	51
39	80
4	5
4	77
4	85
40	44
40	58
40	60
40	62
40	63
40	64
40	65
40	66
40	91
40	98
40	99
41	45
41	77
41	86
41	88
41	96
41	97
42	46
42	50
42	81
43	59
43	78
43	81
43	82
43	83
43	98
43	99
44	50
44	58
44	60
44	62
44	63
44	64
44	65
44	66
44	68
44	91
44	98
44	99
45	77
45	86
45	88
45	96
45	97
46	50
46	60
46	8
46	81
46	95
46	98
46	99
48	81
48	91
49	52
49	53
49	54
49	57
49	60
49	67
49	69
49	7
49	70
49	71
49	79
49	83
49	90
5	51
5	53
5	54
5	57
5	73
5	75
5	76
5	77
5	79
5	85
5	86
5	90
5	96
5	97
50	53
50	56
50	60
50	64
50	65
50	66
50	68
50	81
50	88
51	75
51	76
51	79
51	96
52	53
52	60
52	83
52	88
53	54
53	55
53	56
53	57
53	60
53	61
53	67
53	7
53	71
53	81
53	83
53	88
54	55
54	56
54	57
54	60
54	61
54	67
54	69
54	70
54	83
54	87
54	93
54	94
54	96
55	56
55	57
55	60
55	61
55	67
55	7
55	81
55	83
56	57
56	60
56	61
56	67
56	7
56	81
56	83
56	88
57	60
57	61
57	7
57	70
57	71
57	83
57	89
58	60
58	62
58	63
58	64
58	65
58	66
58	98
58	99
59	82
59	99
60	61
60	62
60	63
60	64
60	65
60	66
60	68
60	69
60	7
60	70
60	72
60	78
60	8
60	80
60	81
60	83
60	88
60	89
60	91
60	93
60	94
60	95
60	98
60	99
61	69
61	7
61	70
62	63
62	64
62	65
62	66
62	98
62	99
63	64
63	65
63	66
63	91
63	98
63	99
64	65
64	66
64	98
64	99
65	66
65	98
65	99
66	98
66	99
67	7
67	70
67	81
67	83
67	84
67	87
68	99
69	7
69	70
69	73
69	86
69	87
69	88
69	90
69	93
69	94
69	95
69	96
69	99
7	70
7	71
7	72
7	74
7	81
7	83
7	87
7	93
7	94
7	95
70	73
70	83
70	86
70	87
70	88
70	93
70	94
70	95
70	96
70	99
71	72
71	74
71	83
71	9
72	74
73	77
73	85
73	86
73	88
73	90
73	96
73	99
74	78
74	87
75	76
75	79
75	86
75	96
76	79
76	96
77	85
77	86
77	88
77	90
77	96
77	97
78	80
78	91
78	95
78	99
79	86
79	96
8	89
8	95
8	98
8	99
80	9
80	91
80	95
81	83
81	98
81	99
82	99
83	84
83	87
83	89
83	90
83	98
83	99
85	86
86	88
86	90
86	96
86	97
87	96
88	90
88	96
88	97
88	99
89	95
90	96
90	97
91	95
93	94
93	95
94	95
95	98
95	99
96	97
98	99
